sample_id,iteration,requirement,num_rules,uncovered_situations,stored_legacy,best,worst,exact_legacy,exact_best,exact_worst,diff_stored,diff_exact,best_minus_worst_exact,exact_solver
0,5,complete_sequence,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interval iteration
0,5,avoid_moving_seg1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
0,5,avoid_moving_seg2,128,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,interval iteration
0,5,avoid_moving_seg3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,1,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,1,goal2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,1,goal3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,1,seq_1_before_2,128,0,0.8789673502078621,0.8789673502078621,0.8789673502078621,0.8789673502078621,0.8789673502078621,0.8789673502078621,0.0,0.0,0.0,interval iteration
1,1,seq_2_before_3,128,0,0.14727381970375936,0.14727381970375938,0.14729077648421285,0.14728903994479225,0.1472890399447922,0.14728903995184883,2.7755575615628914e-17,7.056577544517495e-12,7.056633055668726e-12,interval iteration
1,1,complete_sequence,128,0,0.12739523722452673,0.12739523722452673,0.12739523765388028,0.12739523731667418,0.12739523731667418,0.12739523731667735,0.0,3.164135620181696e-15,3.164135620181696e-15,interval iteration
1,1,avoid_moving_seg1,128,0,0.8807988226618105,0.8807988226618105,0.8807988226618105,0.8807980360185523,0.8807980360185523,0.8807980360185523,0.0,0.0,0.0,interval iteration
1,1,avoid_moving_seg2,128,0,0.9330812986462742,0.9330812986462742,0.9330812986462742,0.9330769014558733,0.9330769014558733,0.9330769014558733,0.0,0.0,0.0,interval iteration
1,1,avoid_moving_seg3,128,0,0.018791777747826588,0.0187917777478267,0.0187917777478267,0.018743020630035412,0.018743020630035634,0.018743020630035634,1.1102230246251565e-16,2.220446049250313e-16,0.0,interval iteration
1,2,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,2,goal2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,2,goal3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,2,seq_1_before_2,128,0,0.8789673301248324,0.8789673301248324,0.8789673301248324,0.8789673502081481,0.8789673502081481,0.8789673502081481,0.0,0.0,0.0,interval iteration
1,2,seq_2_before_3,128,0,0.147448916014203,0.147448916014203,0.1474658720520936,0.1474641539974987,0.14746415399749868,0.147464154004592,0.0,7.093298171056972e-12,7.093325926632588e-12,interval iteration
1,2,complete_sequence,128,0,0.12754669924865975,0.12754669924865975,0.12754669967893906,0.12754669934204227,0.12754669934204227,0.12754669934204577,0.0,3.497202527569243e-15,3.497202527569243e-15,interval iteration
1,2,avoid_moving_seg1,128,0,0.8807988226618105,0.8807988226618105,0.8807988226618105,0.8807980360185523,0.8807980360185523,0.8807980360185523,0.0,0.0,0.0,interval iteration
1,2,avoid_moving_seg2,128,0,0.9519862609419281,0.9519862609419281,0.9519862609419281,0.951983576852839,0.951983576852839,0.951983576852839,0.0,0.0,0.0,interval iteration
1,2,avoid_moving_seg3,128,0,0.03159623592027516,0.03159623592027472,0.03159623592027472,0.031564538903603,0.03156453890360278,0.03156453890360278,4.440892098500626e-16,2.220446049250313e-16,0.0,interval iteration
1,3,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,3,goal2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,3,goal3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,3,seq_1_before_2,128,0,0.926777531901418,0.9267775319014182,0.9267775319014182,0.9267775327158327,0.9267775327158331,0.9267775327158331,2.220446049250313e-16,3.3306690738754696e-16,0.0,interval iteration
1,3,seq_2_before_3,128,0,0.14630084973654053,0.1463008497365405,0.1463180341902922,0.14631618846726296,0.14631618846726296,0.1463161884741463,2.7755575615628914e-17,6.883327241524739e-12,6.883327241524739e-12,interval iteration
1,3,complete_sequence,128,0,0.12652882254356174,0.1265288225435617,0.12652926406307963,0.12652924680087452,0.12652924680087452,0.12652924681935995,2.7755575615628914e-17,1.848543540461378e-11,1.848543540461378e-11,interval iteration
1,3,avoid_moving_seg1,128,0,0.9285359173599638,0.9285359173599638,0.9285359173599638,0.9285354898247739,0.9285354898247739,0.9285354898247739,0.0,0.0,0.0,interval iteration
1,3,avoid_moving_seg2,128,0,0.8865475940339153,0.8865475940339153,0.8865475940339153,0.8865446577964029,0.8865446577964029,0.8865446577964029,0.0,0.0,0.0,interval iteration
1,3,avoid_moving_seg3,128,0,0.028509994070520128,0.028509994070519795,0.028509994070519795,0.028490553998186785,0.028490553998186785,0.028490553998186785,3.3306690738754696e-16,0.0,0.0,interval iteration
1,4,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,4,goal2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,4,goal3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,4,seq_1_before_2,128,0,0.9267811205826239,0.9267811205826243,0.9267811205826243,0.9267811205826244,0.9267811205826246,0.9267811205826246,4.440892098500626e-16,2.220446049250313e-16,0.0,interval iteration
1,4,seq_2_before_3,128,0,0.1425995965214062,0.14259959652140627,0.14261671102784923,0.14261447788323073,0.14261447788323078,0.14261447788932946,8.326672684688674e-17,6.098732630022141e-12,6.09867711887091e-12,interval iteration
1,4,complete_sequence,128,0,0.12333517792528692,0.1233351779252869,0.12333838408895614,0.12333797375775052,0.12333797375775052,0.12333797376737798,1.3877787807814457e-17,9.627465491490739e-12,9.627465491490739e-12,interval iteration
1,4,avoid_moving_seg1,128,0,0.9285294195662717,0.9285294195662717,0.9285294195662717,0.9285289992111871,0.9285289992111871,0.9285289992111871,0.0,0.0,0.0,interval iteration
1,4,avoid_moving_seg2,128,0,0.7449954893690922,0.7449954893690922,0.7449954893690922,0.7449848690578544,0.7449848690578544,0.7449848690578544,0.0,0.0,0.0,interval iteration
1,4,avoid_moving_seg3,128,0,0.05360582556536331,0.05360582556536353,0.05360582556536353,0.05356907752811679,0.05356907752811679,0.05356907752811679,2.220446049250313e-16,0.0,0.0,interval iteration
1,5,goal1,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,5,goal2,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,5,goal3,128,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,interval iteration
1,5,seq_1_before_2,128,0,0.9267775327158325,0.9267775327158325,0.9267775327158325,0.9267775327158327,0.9267775327158331,0.9267775327158331,0.0,3.3306690738754696e-16,0.0,interval iteration
1,5,seq_2_before_3,128,0,0.14260993482787998,0.1426099348278801,0.14262711644213677,0.142624882319115,0.14262488231911502,0.1426248823252253,1.1102230246251565e-16,6.1103067050538584e-12,6.110278949478243e-12,interval iteration
1,5,complete_sequence,128,0,0.12333433540674343,0.12333433540674343,0.1233375415432224,0.12333713121549661,0.12333713121549661,0.12333713122512391,0.0,9.627298958037045e-12,9.627298958037045e-12,interval iteration
1,5,avoid_moving_seg1,128,0,0.9285359173599638,0.9285359173599638,0.9285359173599638,0.9285354898247739,0.9285354898247739,0.9285354898247739,0.0,0.0,0.0,interval iteration
